Observation,PublicationShort,Publication1,Publication2,Publication3,Publication4,Publication5,Publication6,NoPublication,Site,Region,Country,Latitude,Longitude,GC,MAT,MAP,Biomes,Biomes_Detail,Sand,Silt,Clay,Magnitude1,Magnitude2,Magnitude3,LUC,LUC_Detail,Duration,Depth,pH_C,pH_T,RR_pH,pH,pH_var,Csoil,Csoil_var,Nsoil,Nsoil_var,CNsoil,CNsoil_var,Nmin,Nmin_var,Nfixation,Nfixation_var,Nitrification,Nitrification_var,Denitrification,Denitrification_var,Meth,Meth_var,MicrobialBiomass,MicrobialBiomass_var,MicrobialBiomass_Detail,Respiration,Respiration_var,Respiration_Detail,MicrobialGroup,MicrobialGroup1,MicrobialGroup_Detail,OTU,OTU_var,Chao,Chao_var,ACE,ACE_var,Shannon,Shannon_var,BG,BG_var,AG,AG_var,NAG,NAG_var,LAP,LAP_var,AP,AP_var,CEL,CEL_var,XYL,XYL_var,PO,PO_var,PER,PER_var,Urease,Urease_var,Invertase, Invertase_var,EnzymeMethod,EnzymeTem
41,,"Carney, K. M., Hungate, B. A., Drake, B. G. & Megonigal, J. P. Altered soil microbial community at elevated CO2 leads to loss of soil carbon. Proceedings of the National Academy of Sciences 104, 4990-4995 (2007). ",,,,,,1,Merritt Island,Florida,USA,28.63333333,-80.78333333,eCO2,21.85,1310,Tro/Sub Forest,Scrub oak/palmetto,,,,350,,,,,11,0–10,3.4,3.3,-0.029852963,-0.1,0.002491436,-0.112232896,0.024214951,-0.069714633,0.036560381,-0.042518263,0.021060631,1.365240952,0.385780158,,,,,,,,,0.206109992,0.006175399,MBC,,,,Bacteria,Bacteria,Bacteria,-0.083381609,0.013959074,,,,,,,-0.183278953,0.037781483,,,,,,,,,,,,,0.306730267,0.027213089,,,,,,,Colorimetric,Unknow
42,,,,,,,,,,,,28.63333333,-80.78333333,eCO2,21.85,1310,Tro/Sub Forest,Scrub oak/palmetto,,,,350,,,,,11,10–30,3.8,3.7,-0.026668247,-0.1,0.002491436,-0.278548982,0.024214951,-0.300104592,0.036560381,0.02155561,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.067658648,0.013959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,"Matamala, R. & Drake, B. G. The influence of atmospheric CO2 enrichment on plant-soil nitrogen interactions in a wetland plant community on the Chesapeake Bay. Plant and Soil 210, 93-101 (1999).",,,,,,1,Chesapeake Bay,Maryland,USA,38.88333333,-76.55,eCO2,12,1200,Wetland,Brackish marsh,,,,340,,,,,21,0–10,5.5,5.6,0.018018506,0.1,0.002491436,-0.026248226,0.024214951,-0.033044795,0.001801164,0.006796569,0.021060631,0.065086229,0.265574052,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.020202707,0.013959074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"Lee et al., 2016, 2017","Lee, S. H., Megonigal, P. J., Langley, A. J. & Kang, H. Elevated CO2 and nitrogen addition affect the microbial abundance but not the community structure in salt marsh ecosystem. Applied Soil Ecology 117, 129-136 (2017).","Lee, S. H. & Kang, H. Elevated CO2 causes a change in microbial communities of rhizosphere and bulk soil of salt marsh system. Applied Soil Ecology 108, 307-314 (2016).",,,,,2,Chesapeake Bay,Maryland,USA,38.88333333,-76.55,eCO2,12,1200,Wetland,Brackish marsh,,,,340,,,,,3,0–15,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.022742147,0.008231023,,,,,-0.008216009,0.000499031,0.105303857,0.18416393,,,,,,,,,,,,,-0.418710335,0.139036011,,,,,,,Colorimetric,Unknow
45,,,,,,,,,,,,38.88333333,-76.55,N,12,1200,Wetland,Brackish marsh,,,,25,,,,,3,0–15,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.195071742,0.006499157,,,,,-0.051262534,0.000328675,-0.46694881,0.193485842,,,,,,,,,,,,,-0.236388778,0.110591567,,,,,,,Colorimetric,Unknow
46,,,,,,,,,,,,38.88333333,-76.55,eCO2,12,1200,Wetland,Brackish marsh,,,,340,,,,,3,0–15,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Archaea,-0.101179124,0.036022925,,,,,-0.102614814,0.001650148,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,38.88333333,-76.55,N,12,1200,Wetland,Brackish marsh,,,,25,,,,,3,0–15,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Archaea,-0.315370064,0.021473379,,,,,-0.050757163,0.003855713,,,,,,,,,,,,,,,,,,,,,,,,
48,"Xia et al., 2017; Deng et al., 2016; Müller et al., 2010","Xia, W., Jia, Z., Bowatte, S. & Newton, P. C. Impact of elevated atmospheric CO2 on soil bacteria community in a grazed pasture after 12-year enrichment. Geoderma 285, 19-26 (2017). ","Deng, Q., Cheng, X., Bowatte, S., Newton, P. C. & Zhang, Q. Rhizospheric carbon-nitrogen interactions in a mixed-species pasture after 13 years of elevated CO2. Agriculture, Ecosystems & Environment 235, 134-141 (2016).","Müller, K., Deurer, M. & Newton, P. C. Is there a link between elevated atmospheric carbon dioxide concentration, soil water repellency and soil carbon mineralization? Agriculture, ecosystems & environment 139, 98-109 (2010).",,,,3,Bulls,Manawatu,New Zealand,-40.23333333,175.2666667,eCO2,12.9,870,Grassland,Mixed-species pasture,,,,85,,,,,12,0–7.5,5.33,5.4,0.013047715,0.07,0.000552288,0.03608546,0.005445669,0.04021706,0.005670809,-0.0041316,0.021060631,0.247241426,0.021425644,,,,,,,,,0.178566558,0.002759671,MBC,-0.013072082,0.043299049,lab,Bacteria,Bacteria,Bacteria,-0.133722994,0.013959074,-0.197755656,0.009647966,,,-0.024745749,0.00021172,,,,,,,,,,,,,,,,,,,,,,,,
49,"Lipson et al., 2005, 2006, 2014","Lipson, D. A., Wilson, R. F. & Oechel, W. C. Effects of elevated atmospheric CO2 on soil microbial biomass, activity, and diversity in a chaparral ecosystem. Applied and Environmental Microbiology 71, 8573-8580 (2005).","Lipson, D. A., Blair, M., Barron-Gafford, G., Grieve, K. & Murthy, R. Relationships between microbial community structure and soil processes under elevated atmospheric carbon dioxide. Microbial Ecology 51, 302-314 (2006).","Lipson, D. A., Kuske, C. R., Gallegos‐Graves, L. V. & Oechel, W. C. Elevated atmospheric CO2 stimulates soil fungal diversity through increased fine root production in a semiarid shrubland ecosystem. Global Change Biology 20, 2555-2565 (2014).",,,,3,San Diego County,California ,USA,33.38333333,-116.6166667,eCO2,14,349,Mediterranean,Semiarid shrubland,74.1975,14.5725,11.23,190,,,,,8,0–13.5,,,,,,,,,,,,,,,,,,,,,,-0.105909815,0.050330078,MBC,0.364547653,0.023384955,lab,Bacteria,Bacteria,Bacteria,,,0.022223137,0.166728408,,,,,,,,,,,,,,,-0.197334189,0.204114439,,,,,,,,,,,Colorimetric,Unknow
50,,,,,,,,,,,,33.38333333,-116.6166667,eCO2,14,349,Mediterranean,Semiarid shrubland,74.1975,14.5725,11.23,190,,,,,8,0–13.5,,,,,,,,,,,,,,,,,,,,,,-0.105909815,0.050330078,MBC,0.364547653,0.023384955,lab,Fungi,Fungi,Fungi,0.220122152,0.000526804,0.076510042,0.023192075,,,0.241289601,0.000171044,,,,,,,,,,,-0.197334189,0.204114439,,,,,,,,,,,Colorimetric,Unknow
51,"de Menezes et al., 2016; Brenzinger et al., 2017; Sonnemann & Wolters, 2005; Guenet et al., 2012","de Menezes, A. B., Müller, C., Clipson, N. & Doyle, E. The soil microbiome at the Gi-FACE experiment responds to a moisture gradient but not to CO2 enrichment. Microbiology 162, 1572-1582 (2016).","Brenzinger et al. Soil conditions rather than long-term exposure to elevated CO2 affect soil microbial communities associated with N-cycling. Frontiers in Microbiology 8, 1976 (2017).","Sonnemann, I. & Wolters, V. The microfood web of grassland soils responds to a moderate increase in atmospheric CO2. Global Change Biology 11, 1148-1155 (2005).","Guenet et al. The impact of long-term CO2 enrichment and moisture levels on soil microbial community structure and enzyme activities. Geoderma 170, 331-336 (2012).",,,4,Giessen,Hesse-Darmstadt ,Germany,50.53333333,8.683333333,eCO2,9.4,558,Grassland,Seminatural grassland (low moisture soil),,,,80,,,,,12,0–5,5.66,5.45,-0.037808284,-0.21,0.001048682,0.234316852,0.00627418,0.197825743,0.00608495,0.025699243,0.000898201,,,0.003040809,0.001787383,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.090069698,0.074437328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,50.53333333,8.683333333,eCO2,9.4,558,Grassland,Seminatural grassland (medium moisture soil),,,,80,,,,,12,0–5,6.02,6.04,0.003316753,0.02,0.000367038,-0.013245227,0.020302721,-0.022472856,0.016502483,0.009910884,0.000232936,,,0.053848206,0.005115301,,,,,,,0.111427392,0.042507756,MBC,0.191291725,0.010029602,lab,Bacteria,Bacteria,Bacteria,-0.008238033,0.031106554,,,,,,,0.174895183,0.016192727,0.009178204,0.016151266,0.260067514,0.017179183,,,0.385186408,0.02477628,,,-0.053561463,0.065157228,,,,,,,,,Microplates,37
53,,,,,,,,,,,,50.53333333,8.683333333,eCO2,9.4,558,Grassland,Seminatural grassland (high moisture soil),,,,80,,,,,12,0–5,6.11,5.81,-0.050346202,-0.3,0.000792194,-0.102250093,0.020076603,-0.060624622,0.019920724,-0.040742783,0.00155195,,,-0.030738661,0.007427698,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.002862871,0.030215269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,"He et al., 2010, 2012; Deng et al., 2012","He et al. Metagenomic analysis reveals a marked divergence in the structure of belowground microbial communities at elevated CO2. Ecology Letters 13, 564-575 (2010). ","He et al. The phylogenetic composition and structure of soil microbial communities shifts in response to elevated carbon dioxide. Isme Journal 6, 259-272 (2012).","Deng et al. Elevated carbon dioxide alters the structure of soil microbial communities. Applied and Environmental Microbiology 78, 2991-2995 (2012). ",,,,3,"BioCON, Cedar Creek",Minnesota,USA,45,-93,eCO2,6.7,660,Grassland,Model grassland,87,11,2,192,,,,,10,0–15,6.195,6.472,0.043742665,0.277,0.000438955,-0.087621691,0.015468585,-0.08299692,0.012985447,-0.011275451,0.00033412,0.334513372,0.275151244,,,,,,,,,0.39629103,0.012706555,PLFA,,,,Bacteria,Bacteria,"Bacteria, archaea",-0.056168959,0.03972134,,,,,-0.009570778,9.94353E-05,,,,,,,,,,,,,,,,,,,,,,,,
55,"Yu et al., 2018; Hu et al., 2017","Yu et al. Divergent Responses of the diazotrophic microbiome to elevated CO2 in two rice cultivars. Frontiers in Microbiology 9, 1139 (2018).","Hu et al. Responses of rice paddy micro-food webs to elevated CO2 are modulated by nitrogen fertilization and crop cultivars. Soil Biology and Biochemistry 114, 104-113 (2017).",,,,,2,Zongcun Village,Jiangsu,China,32.58472222,119.7,eCO2,16,950,Agriculture,Rice-wheat rotation system (weak-responsive cultivar),9.2,65.7,25.1,200,,,,,5,0–15,,,,,,,,,,,,,,,,,,,,,,-0.012524072,0.062067274,PLFA,,,,Specialized,Diazotroph,Diazotroph,0.00306592,0.000156419,0.004334982,0.000211998,,,0.001196888,4.70432E-05,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,,,,,,,,32.58472222,119.7,eCO2,16,950,Agriculture,Rice-wheat rotation system (strong-responsive cultivar),9.2,65.7,25.1,200,,,,,5,0–15,,,,,,,,,,,,,,,,,,,,,,-0.088642384,0.127367406,PLFA,,,,Specialized,Diazotroph,Diazotroph,-0.059380637,0.000765749,-0.055343658,0.000547924,,,-0.035047392,0.000284057,,,,,,,,,,,,,,,,,,,,,,,,
57,"DeAngelis et al., 2015; Frey et al., 2008, 2013; Contosta et al., 2011; Butler et al., 2012; Pold et al., 2017","DeAngelis et al. Long-term forest soil warming alters microbial communities in temperate forest soils. Frontiers in Microbiology 6, 104 (2015).","Frey, S. D., Lee, J., Melillo, J. M. & Six, J. The temperature response of soil microbial efficiency and its feedback to climate. Nature Climate Change 3, 395-398 (2013).","Frey, S. D., Drijber, R., Smith, H. & Melillo, J. Microbial biomass, functional capacity, and community structure after 12 years of soil warming.  Soil Biology and Biochemistry 40, 2904-2907 (2008).","Contosta, A. R., Frey, S. D. & Cooper, A. B. Seasonal dynamics of soil respiration and N mineralization in chronically warmed and fertilized soils. Ecosphere 2, 1-21 (2011). ","Butler et al. Soil warming alters nitrogen cycling in a New England forest: implications for ecosystem function and structure. Oecologia 168, 819-828 (2012). ","Pold, G., Grandy, A. S., Melillo, J. M. & DeAngelis, K. M. Changes in substrate availability drive carbon cycle response to chronic warming. Soil Biology and Biochemistry 110, 68-78 (2017). ",6,"Harvard Forest, Petersham",Massachusetts,USA,42.83333333,-72.3,W,7.6,1100,Tem/Bor Forest,Harvard Forest,87.4,5,7.6,5,,,,,5,0–10,,,,,,,,,,,,0.655247908,0.081664929,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.055070106,0.013959074,,,,,-0.027645719,0.001722603,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,42.83333333,-72.3,W,7.6,1100,Tem/Bor Forest,Harvard Forest,87.4,5,7.6,5,,,,,8,0–10,,,,,,,,,,,,0.636885742,0.002424195,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.047364201,0.013959074,,,,,0.018189618,0.000574445,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,42.83333333,-72.3,W,7.6,1100,Tem/Bor Forest,Harvard Forest,87.4,5,7.6,5,,,,,20,0–10,,,,,,,,,,,,0.470003629,0.140335498,,,,,,,,,-0.320576624,0.006096247,PLFA,,,,Bacteria,Bacteria,Bacteria,0.067308209,0.013959074,,,,,0.02867891,0.000178076,0.013405686,0.050181488,,,0.056088914,0.134219507,,,-0.174145841,0.154022401,0.08142037,0.023060156,0.294798947,0.107364611,,,-0.50136882,0.05297558,,,,,Colorimetric,25
60,,,,,,,,,,,,42.83333333,-72.3,W,7.6,1100,Tem/Bor Forest,Harvard Forest,87.4,5,7.6,5,,,,,5,Organic horizon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,,,,,,,0.003707716,0.002029696,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,42.83333333,-72.3,W,7.6,1100,Tem/Bor Forest,Harvard Forest,87.4,5,7.6,5,,,,,8,Organic horizon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,,,,,,,-0.063799456,0.000894842,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,42.83333333,-72.3,W,7.6,1100,Tem/Bor Forest,Harvard Forest,87.4,5,7.6,5,,,,,20,Organic horizon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,,,,,,,0.022903669,0.000571457,,,,,,,,,,,,,,,,,,,,,,,,
63,"Deslippe et al., 2012; Sistla et al., 2013; Sistla & Schimel, 2013; Schmidt et al., 2002","Deslippe, J. R., Hartmann, M., Simard, S. W. & Mohn, W. W. Long-term warming alters the composition of Arctic soil microbial communities. FEMS Microbiology Ecology 82, 303-315 (2012).","Sistla et al. Long-term warming restructures Arctic tundra without changing net soil carbon storage. Nature 497, 615-619 (2013).","Sistla, S. A. & Schimel, J. P. Seasonal patterns of microbial extracellular enzyme activities in an arctic tundra soil: identifying direct and indirect effects of long-term summer warming. Soil Biology and Biochemistry 66, 119-129 (2013).","Schmidt, I. K., Jonasson, S., Shaver, G. R., Michelsen, A., & Nordin, A. Mineralization and distribution of nutrients in plants and microbes in four arctic ecosystems: responses to warming. Plant and Soil 242, 93-106 (2002).",,,4,Toolik Lake,Alaska,USA,68.63333333,-149.5666667,W,-9,330,Tundra,Arctic tundra,46,26,28,2.1,,,,,18,15–40,,,,,,0.189242,0.086208961,0.052643733,0.088296419,0.093526058,0.001101942,-0.997727171,0.506891994,,,,,,,,,0.153204158,0.115932575,MBC,0.397682968,0.017427072,lab,Bacteria,Bacteria,Bacteria,-0.10463986,0.012542146,,,,,-0.039130424,0.001176312,0.192371893,0.134898035,0.139761942,0.22805293,0.854158951,0.278478412,,,0.094286997,0.241348224,0.270645885,0.238437919,0.486434171,0.478271311,0.113786456,0.171201459,0.179897058,0.036851268,,,,,Microplates,1
64,,,,,,,,,,,,68.63333333,-149.5666667,W,-9,330,Tundra,Arctic tundra,46,26,28,2.1,,,,,18,15–40,,,,,,0.189242,0.086208961,0.052643733,0.088296419,0.093526058,0.001101942,-0.997727171,0.506891994,,,,,,,,,0.153204158,0.115932575,MBC,0.397682968,0.017427072,lab,Fungi,Fungi,Fungi,-0.168683634,0.025928013,,,,,-0.012158204,0.00473071,0.192371893,0.134898035,0.139761942,0.22805293,0.854158951,0.278478412,,,0.094286997,0.241348224,0.270645885,0.238437919,0.486434171,0.478271311,0.113786456,0.171201459,0.179897058,0.036851268,,,,,Microplates,1
65,,,,,,,,,,,,68.63333333,-149.5666667,W,-9,330,Tundra,Arctic tundra,46,26,28,2.1,,,,,18,Organic horizon,,,,,,,,,,,,,,,,,,,,,,0.19436226,0.055647642,MBC,0.222981857,0.079996346,lab,Bacteria,Bacteria,Bacteria,-0.22927854,0.015307959,,,,,-0.075423762,0.002254008,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,68.63333333,-149.5666667,W,-9,330,Tundra,Arctic tundra,46,26,28,2.1,,,,,18,Organic horizon,,,,,,,,,,,,,,,,,,,,,,0.19436226,0.055647642,MBC,0.222981857,0.079996346,lab,Fungi,Fungi,Fungi,0.047739528,0.014694904,,,,,0.019364367,0.001900533,,,,,,,,,,,,,,,,,,,,,,,,
67,"Geml et al., 2015; Rustad L. et al., 2001","Geml et al. Long-term warming alters richness and composition of taxonomic and functional groups of arctic fungi. FEMS Microbiology Ecology 91, fiv095 (2015).","Rustad, L. et al. A meta-analysis of the response of soil respiration, net nitrogen mineralization, and aboveground plant growth to experimental ecosystem warming. Oecologia 126, 543-562 (2001).",,,,,2,Toolik Lake_Brooks Range,Alaska,USA,68.61666667,-149.5333333,W,-9,330,Tundra,Dry tussock tundra,46,26,28,1.5,,,,,18,0–20,,,,,,,,,,,,,,,,,,,,,,,,,0.349375641,0.043299049,field,Fungi,Fungi,Fungi,0.060530048,0.001824885,,,,,0.018782268,0.001414228,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,68.61666667,-149.5333333,W,-9,330,Tundra,Moist tussock tundra,46,26,28,1.5,,,,,18,0–20,,,,,,,,,,,,,,,,,,,,,,,,,0.185552577,0.043299049,field,Fungi,Fungi,Fungi,-0.164371547,0.013643543,,,,,-0.04606687,0.002358839,,,,,,,,,,,,,,,,,,,,,,,,
69,"Wang, 2016","Wang, C. Shifts of soil microbial communities in Alaskan tundra in response to long-term warming. The University of Oklahoma (2016).",,,,,,1,Eight Mile Lake,Alaska,USA,63.88305556,-149.2255556,W,-1.45,216,Tundra,Tussock‐forming sedge,,,,0.63,,,,,5,0–5,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,-0.028642866,0.013959074,,,,,0.013985251,8.04591E-05,,,,,,,,,,,,,,,,,,,,,,,,
70,"Allison et al., 2010; Treseder et al., 2016; Allison & Treseder, 2008","Allison, S. D., McGuire, K. L. & Treseder, K. K. Resistance of microbial and soil properties to warming treatment seven years after boreal fire. Soil Biology and Biochemistry 42, 1872-1878 (2010).","Treseder, K. K., Marusenko, Y., Romero‐Olivares, A. L. & Maltz, M. R. Experimental warming alters potential function of the fungal community in boreal forest. Global Change Biology 22, 3395-3404 (2016).","Allison, S. D. & Treseder, K. K. Warming and drying suppress microbial activity and carbon cycling in boreal forest soils. Global change biology 14, 2898-2909 (2008).",,,,3,Delta Junction,Alaska,USA,63.91666667,-145.7333333,W,-2,303,Tem/Bor Forest,Boreal forest,,,,1.2,,,,,8,Forest floor,,,,,,,,,,,,0.204794413,0.383295124,,,,,,,,,0.025461064,0.062886246,MBC,-0.831540971,0.064107734,field,Fungi,Fungi,Fungi,0.019736841,0.006625476,,,,,,,0.127391063,0.009340642,,,0.291192884,0.011566363,,,,,,,,,-0.155240598,0.014270317,,,,,,,Microplates,Unknow
71,"Liu et al., 2017; Schindlbacher et al., 2015; Kuffner et al., 2012","Liu et al. Microbial functionality as affected by experimental warming of a temperate mountain forest soil—A metaproteomics survey. Applied Soil Ecology 117, 196-202 (2017).","Schindlbacher, A., Schnecker, J., Takriti, M., Borken, W. & Wanek, W. Microbial physiology and soil CO2 efflux after 9 years of soil warming in a temperate forest–no indications for thermal adaptations. Global Change Biology 21, 4265-4277 (2015).","Kuffner et al. Effects of season and experimental warming on the bacterial community in a temperate mountain forest soil assessed by 16S rRNA gene pyrosequencing. FEMS Microbiology Ecology 82, 551-562 (2012).",,,,3,Northern Limestone Alps,Achenkirch,Austria,47.58055556,11.63916667,W,6.9,1506,Tem/Bor Forest,Mountain forest,,,,4,,,,,7,0–5,,,,,,-0.160518834,0.006951743,-0.15415068,0.01576337,-0.076095057,0.003111834,0.215908687,0.067059453,,,,,,,,,-0.156881057,0.024666914,PLFA,0.196735182,0.014945464,field,Bacteria,Bacteria,Bacteria,-0.010538832,0.00133299,0.032238875,0.001832446,,,,,0.317009688,0.01631073,,,-0.191667419,0.015248258,-0.214280864,0.015439995,,,0.078643127,0.01127755,,,-0.19131712,0.129449318,-0.252021892,0.089291269,,,,,Microplates,23
72,"Li et al., 2016; Wang et al., 2012","Li et al. Soil bacterial community responses to warming and grazing in a Tibetan alpine meadow. FEMS Microbiology Ecology 92, fiv152 (2016).","Wang et al. Effects of warming and grazing on soil N availability, species composition, and ANPP in an alpine meadow. Ecology 93, 2365-2376 (2012).",,,,,2,Haibei,Qinghai,China,37.61666667,101.2,W,-2,500,Grassland,Alpine meadow,,,,1.5,,,,,3,0–20,7.32,7.58,0.034902872,0.26,0.000650745,-0.042787275,0.00929826,-0.015037877,0.009242264,-0.018692133,0.002507888,-0.160075062,0.320674637,,,,,,,,,0.052317505,0.110626709,MBC,,,,Bacteria,Bacteria,Bacteria,0.048489474,0.000421961,,,,,0.025190281,6.77683E-05,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,37.61666667,101.2,W,-2,500,Grassland,Alpine meadow with grazing,,,,1.5,,,,,3,0–20,7.37,7.36,-0.001357773,-0.01,0.000407853,0.085749547,0.005021236,0.09402895,0.004415209,-0.009852296,0.000341647,-0.979827576,0.489272048,,,,,,,,,0.184734103,0.109410982,MBC,,,,Bacteria,Bacteria,Bacteria,-0.009453848,0.000341407,,,,,-0.00960178,1.26001E-05,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,37.61666667,101.2,LUC,-2,500,Grassland,Alpine Grassland,,,,,,,NEtoPas,Alpine meadow to pasture,,0–20,7.32,7.37,0.006807378,0.05,0.000585382,0.037255432,0.007176879,0.057987258,0.007354529,-0.010638398,0.00170895,0.393286898,0.197016939,,,,,,,,,-0.076339326,0.123724591,MBC,,,,Bacteria,Bacteria,Bacteria,0.025906703,0.000410624,,,,,0.017775957,7.32965E-05,,,,,,,,,,,,,,,,,,,,,,,,
75,"Zhang et al., 2016","Zhang et al. Effects of short-term warming and altered precipitation on soil microbial communities in alpine grassland of the Tibetan plateau. Frontiers in Microbiology 7, 1032 (2016).",,,,,,1,Haibei,Qinghai,China,37.61666667,101.2,PPT-,-2,500,Grassland,Alpine Grassland,,,,50,,,,,1,0–5,7.68,7.83,0.019342963,0.15,0.000327303,-0.145659009,0.005686557,-0.11905936,0.005906028,-0.026599649,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.027893523,0.001609344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,37.61666667,101.2,PPT+,-2,500,Grassland,Alpine Grassland,,,,50,,,,,1,0–5,7.68,7.77,0.011650617,0.09,0.000486947,-0.185918683,0.004697512,-0.074107972,0.008520242,-0.111810711,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.040755437,0.000591715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,37.61666667,101.2,W,-2,500,Grassland,Alpine Grassland,,,,2,,,,,1,0–5,7.68,7.77,0.011650617,0.09,0.000367688,-0.073555715,0.007288042,-0.0102565,0.003559613,-0.063299215,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,Bacteria,0.011579947,0.000613795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,37.61666667,101.2,PPT-,-2,500,Grassland,Alpine Grassland,,,,50,,,,,1,0–5,7.68,7.83,0.019342963,0.15,0.000327303,-0.145659009,0.005686557,-0.11905936,0.005906028,-0.026599649,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,Fungi,0.119602872,0.0051462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,37.61666667,101.2,PPT+,-2,500,Grassland,Alpine Grassland,,,,50,,,,,1,0–5,7.68,7.77,0.011650617,0.09,0.000486947,-0.185918683,0.004697512,-0.074107972,0.008520242,-0.111810711,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,Fungi,0.074985807,0.005008329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
